chr	name	start	end	sample	celltype	sex	age	allelic_ratio	total_reads	median_allelic_ratio	min_total_reads
chrX	Mbtps2	157547821	157598715	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	81	1	40
chrX	Mecp2	74026591	74085690	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	116	1	116
chrX	Mecp2	74026591	74085690	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	153	1	116
chrX	Mecp2	74026591	74085690	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	125	1	116
chrX	Mecp2	74026591	74085690	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	109	1	109
chrX	Mecp2	74026591	74085690	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	0,98	201	1	109
chrX	Mecp2	74026591	74085690	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	126	1	109
chrX	Mecp2	74026591	74085690	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	75	1	53
chrX	Mecp2	74026591	74085690	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	53	1	53
chrX	Mecp2	74026591	74085690	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	78	1	53
chrX	Mecp2	74026591	74085690	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	48	1	47
chrX	Mecp2	74026591	74085690	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	81	1	47
chrX	Mecp2	74026591	74085690	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	47	1	47
chrX	Mecp2	74026591	74085690	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	86	1	86
chrX	Mecp2	74026591	74085690	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	97	1	86
chrX	Mecp2	74026591	74085690	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	163	1	86
chrX	Mecp2	74026591	74085690	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	90	1	90
chrX	Mecp2	74026591	74085690	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	129	1	90
chrX	Mecp2	74026591	74085690	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	0,96	94	1	90
chrX	Mecp2	74026591	74085690	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	1	88	1	54
chrX	Mecp2	74026591	74085690	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	0,96	54	1	54
chrX	Mecp2	74026591	74085690	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	80	1	54
chrX	Mecp2	74026591	74085690	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	128	1	75
chrX	Mecp2	74026591	74085690	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	75	1	75
chrX	Mecp2	74026591	74085690	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	79	1	75
chrX	Med12	101274090	101298934	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	70	1	43
chrX	Med12	101274090	101298934	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	45	1	43
chrX	Med12	101274090	101298934	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	43	1	43
chrX	Med12	101274090	101298934	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	42	1	42
chrX	Med12	101274090	101298934	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	45	1	42
chrX	Med12	101274090	101298934	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	42	1	42
chrX	Med12	101274090	101298934	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	13	1	13
chrX	Med12	101274090	101298934	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	20	1	13
chrX	Med12	101274090	101298934	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	20	1	13
chrX	Med12	101274090	101298934	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	10	1	10
chrX	Med12	101274090	101298934	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	28	1	10
chrX	Med12	101274090	101298934	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	16	1	10
chrX	Med12	101274090	101298934	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	35	1	35
chrX	Med12	101274090	101298934	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	58	1	35
chrX	Med12	101274090	101298934	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	63	1	35
chrX	Med12	101274090	101298934	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	23	1	13
chrX	Med12	101274090	101298934	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	0,98	55	1	13
chrX	Med12	101274090	101298934	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	13	1	13
chrX	Med12	101274090	101298934	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	48	1	25
chrX	Med12	101274090	101298934	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	1	25	1	25
chrX	Med12	101274090	101298934	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	1	81	1	25
chrX	Med12	101274090	101298934	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	75	1	45
chrX	Med12	101274090	101298934	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	48	1	45
chrX	Med12	101274090	101298934	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	45	1	45
chrX	Med14	12675370	12762106	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	0,9	112	0,9	112
chrX	Med14	12675370	12762106	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	0,82	146	0,9	112
chrX	Med14	12675370	12762106	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	0,99	171	0,9	112
chrX	Med14	12675370	12762106	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	0,98	110	1	75
chrX	Med14	12675370	12762106	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	93	1	75
chrX	Med14	12675370	12762106	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	75	1	75
chrX	Med14	12675370	12762106	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	0,96	75	0,99	70
chrX	Med14	12675370	12762106	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	0,99	86	0,99	70
chrX	Med14	12675370	12762106	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	0,99	70	0,99	70
chrX	Med14	12675370	12762106	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	44	1	40
chrX	Med14	12675370	12762106	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	88	1	40
chrX	Med14	12675370	12762106	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	40	1	40
chrX	Med14	12675370	12762106	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	0,95	132	0,95	81
chrX	Med14	12675370	12762106	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	0,95	81	0,95	81
chrX	Med14	12675370	12762106	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	0,98	102	0,95	81
chrX	Med14	12675370	12762106	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	170	1	61
chrX	Med14	12675370	12762106	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	73	1	61
chrX	Med14	12675370	12762106	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	61	1	61
chrX	Med14	12675370	12762106	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	0,94	107	0,95	68
chrX	Med14	12675370	12762106	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	68	0,95	68
chrX	Med14	12675370	12762106	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	0,95	114	0,95	68
chrX	Med14	12675370	12762106	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	53	1	53
chrX	Med14	12675370	12762106	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	97	1	53
chrX	Med14	12675370	12762106	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	117	1	53
chrX	Mid1	169685198	169990798	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	117	0,99	117
chrX	Mid1	169685198	169990798	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	0,99	195	0,99	117
chrX	Mid1	169685198	169990798	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	0,95	133	0,99	117
chrX	Mid1	169685198	169990798	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	0,58	218	0,58	176
chrX	Mid1	169685198	169990798	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	0,59	302	0,58	176
chrX	Mid1	169685198	169990798	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	0,56	176	0,58	176
chrX	Mid1	169685198	169990798	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	0,08	97	0,08	71
chrX	Mid1	169685198	169990798	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	0,14	110	0,08	71
chrX	Mid1	169685198	169990798	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	0,01	71	0,08	71
chrX	Mid1	169685198	169990798	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	0,58	45	0,88	14
chrX	Mid1	169685198	169990798	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	0,88	24	0,88	14
chrX	Mid1	169685198	169990798	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	14	0,88	14
chrX	Mid1	169685198	169990798	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	0,11	19	0,44	19
chrX	Mid1	169685198	169990798	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	0,82	45	0,44	19
chrX	Mid1	169685198	169990798	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	0,44	32	0,44	19
chrX	Mid1	169685198	169990798	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	1	220	1	116
chrX	Mid1	169685198	169990798	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	0,99	126	1	116
chrX	Mid1	169685198	169990798	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	116	1	116
chrX	Mid1	169685198	169990798	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	0,9	83	0,98	83
chrX	Mid1	169685198	169990798	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	0,98	166	0,98	83
chrX	Mid1	169685198	169990798	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	92	0,98	83
chrX	Mid1ip1	10717364	10719702	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	33	1	13
chrX	Mid1ip1	10717364	10719702	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	13	1	13
chrX	Mid1ip1	10717364	10719702	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	22	1	13
chrX	Mid1ip1	10717364	10719702	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	26	1	26
chrX	Mid1ip1	10717364	10719702	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	29	1	26
chrX	Mid1ip1	10717364	10719702	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	33	1	26
chrX	Mid1ip1	10717364	10719702	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	59	1	27
chrX	Mid1ip1	10717364	10719702	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	34	1	27
chrX	Mid1ip1	10717364	10719702	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	0,96	27	1	27
chrX	Mid1ip1	10717364	10719702	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	16	1	16
chrX	Mid1ip1	10717364	10719702	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	16	1	16
chrX	Mid1ip1	10717364	10719702	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	16	1	16
chrX	Mid1ip1	10717364	10719702	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	12	1	12
chrX	Mid1ip1	10717364	10719702	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	20	1	12
chrX	Mid1ip1	10717364	10719702	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	0,96	28	1	12
chrX	Mid1ip1	10717364	10719702	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	0,97	30	1	16
chrX	Mid1ip1	10717364	10719702	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	1	27	1	16
chrX	Mid1ip1	10717364	10719702	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	16	1	16
chrX	Mid1ip1	10717364	10719702	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	0,89	28	0,96	23
chrX	Mid1ip1	10717364	10719702	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	0,96	25	0,96	23
chrX	Mid1ip1	10717364	10719702	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	23	0,96	23
chrX	Mid2	140664303	140767715	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	138	1	82
chrX	Mid2	140664303	140767715	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	82	1	82
chrX	Mid2	140664303	140767715	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	95	1	82
chrX	Mid2	140664303	140767715	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	117	1	115
chrX	Mid2	140664303	140767715	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	115	1	115
chrX	Mid2	140664303	140767715	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	195	1	115
chrX	Mid2	140664303	140767715	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	64	1	56
chrX	Mid2	140664303	140767715	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	56	1	56
chrX	Mid2	140664303	140767715	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	0,99	73	1	56
chrX	Mid2	140664303	140767715	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	66	1	56
chrX	Mid2	140664303	140767715	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	58	1	56
chrX	Mid2	140664303	140767715	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	56	1	56
chrX	Mid2	140664303	140767715	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	110	1	110
chrX	Mid2	140664303	140767715	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	138	1	110
chrX	Mid2	140664303	140767715	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	301	1	110
chrX	Mid2	140664303	140767715	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	146	1	89
chrX	Mid2	140664303	140767715	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	89	1	89
chrX	Mid2	140664303	140767715	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	151	1	89
chrX	Mmgt1	56585511	56597919	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	132	1	88
chrX	Mmgt1	56585511	56597919	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	241	1	88
chrX	Mmgt1	56585511	56597919	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	0,92	88	1	88
chrX	Mmgt1	56585511	56597919	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	96	1	64
chrX	Mmgt1	56585511	56597919	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	146	1	64
chrX	Mmgt1	56585511	56597919	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	64	1	64
chrX	Mmgt1	56585511	56597919	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	0,99	172	0,99	172
chrX	Mmgt1	56585511	56597919	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	0,99	174	0,99	172
chrX	Mmgt1	56585511	56597919	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	186	0,99	172
chrX	Mmgt1	56585511	56597919	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	180	1	139
chrX	Mmgt1	56585511	56597919	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	142	1	139
chrX	Mmgt1	56585511	56597919	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	139	1	139
chrX	Mmgt1	56585511	56597919	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	125	1	73
chrX	Mmgt1	56585511	56597919	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	73	1	73
chrX	Mmgt1	56585511	56597919	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	172	1	73
chrX	Mmgt1	56585511	56597919	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	0,99	101	1	53
chrX	Mmgt1	56585511	56597919	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	120	1	53
chrX	Mmgt1	56585511	56597919	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	53	1	53
chrX	Mmgt1	56585511	56597919	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	26	1	26
chrX	Mmgt1	56585511	56597919	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	1	41	1	26
chrX	Mmgt1	56585511	56597919	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	0,93	85	1	26
chrX	Mmgt1	56585511	56597919	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	52	1	44
chrX	Mmgt1	56585511	56597919	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	44	1	44
chrX	Mmgt1	56585511	56597919	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	58	1	44
chrX	Morc4	139821634	139871691	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	100	1	78
chrX	Morc4	139821634	139871691	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	125	1	78
chrX	Morc4	139821634	139871691	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	78	1	78
chrX	Morc4	139821634	139871691	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	63	1	63
chrX	Morc4	139821634	139871691	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	105	1	63
chrX	Morc4	139821634	139871691	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	96	1	63
chrX	Morc4	139821634	139871691	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	11	1	11
chrX	Morc4	139821634	139871691	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	16	1	11
chrX	Morc4	139821634	139871691	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	34	1	11
chrX	Morc4	139821634	139871691	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	16	1	13
chrX	Morc4	139821634	139871691	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	13	1	13
chrX	Morc4	139821634	139871691	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	19	1	13
chrX	Morc4	139821634	139871691	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	50	1	30
chrX	Morc4	139821634	139871691	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	30	1	30
chrX	Morc4	139821634	139871691	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	42	1	30
chrX	Morf4l2	136732941	136743686	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	10	1	10
chrX	Morf4l2	136732941	136743686	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	11	1	10
chrX	Morf4l2	136732941	136743686	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	14	1	10
chrX	Mospd1	53344593	53370562	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	172	1	127
chrX	Mospd1	53344593	53370562	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	209	1	127
chrX	Mospd1	53344593	53370562	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	127	1	127
chrX	Mospd1	53344593	53370562	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	155	1	131
chrX	Mospd1	53344593	53370562	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	168	1	131
chrX	Mospd1	53344593	53370562	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	131	1	131
chrX	Mospd1	53344593	53370562	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	342	1	342
chrX	Mospd1	53344593	53370562	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	362	1	342
chrX	Mospd1	53344593	53370562	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	420	1	342
chrX	Mospd1	53344593	53370562	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	347	1	261
chrX	Mospd1	53344593	53370562	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	351	1	261
chrX	Mospd1	53344593	53370562	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	261	1	261
chrX	Mospd1	53344593	53370562	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	517	1	307
chrX	Mospd1	53344593	53370562	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	0,98	307	1	307
chrX	Mospd1	53344593	53370562	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	381	1	307
chrX	Mospd1	53344593	53370562	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	568	1	395
chrX	Mospd1	53344593	53370562	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	395	1	395
chrX	Mospd1	53344593	53370562	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	428	1	395
chrX	Mospd1	53344593	53370562	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	0,99	155	0,99	92
chrX	Mospd1	53344593	53370562	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	1	125	0,99	92
chrX	Mospd1	53344593	53370562	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	0,97	92	0,99	92
chrX	Mospd1	53344593	53370562	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	1	76	1	76
chrX	Mospd1	53344593	53370562	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	1	89	1	76
chrX	Mospd1	53344593	53370562	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	91	1	76
chrX	Mospd2	164936168	164980375	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	45	1	44
chrX	Mospd2	164936168	164980375	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	73	1	44
chrX	Mospd2	164936168	164980375	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	44	1	44
chrX	Mospd2	164936168	164980375	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	50	1	50
chrX	Mospd2	164936168	164980375	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	95	1	50
chrX	Mospd2	164936168	164980375	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	84	1	50
chrX	Mospd2	164936168	164980375	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	55	1	22
chrX	Mospd2	164936168	164980375	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	24	1	22
chrX	Mospd2	164936168	164980375	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	22	1	22
chrX	Mospd2	164936168	164980375	CM_9w_RNA_XBxC_+y_XY_2	CM	male	Adult	1	42	1	23
chrX	Mospd2	164936168	164980375	CM_9w_RNA_XBxC_+y_XY_3	CM	male	Adult	1	23	1	23
chrX	Mospd2	164936168	164980375	CM_9w_RNA_XBxC_+y_XY_1	CM	male	Adult	1	26	1	23
chrX	Mospd2	164936168	164980375	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	183	1	183
chrX	Mospd2	164936168	164980375	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	202	1	183
chrX	Mospd2	164936168	164980375	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	275	1	183
chrX	Mospd2	164936168	164980375	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	273	1	210
chrX	Mospd2	164936168	164980375	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	210	1	210
chrX	Mospd2	164936168	164980375	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	325	1	210
chrX	Mospd2	164936168	164980375	MP_9w_RNA_XBxC_-+_XX_3	MP	female	Adult	0,97	104	1	84
chrX	Mospd2	164936168	164980375	MP_9w_RNA_XBxC_-+_XX_2	MP	female	Adult	1	106	1	84
chrX	Mospd2	164936168	164980375	MP_9w_RNA_XBxC_-+_XX_1	MP	female	Adult	1	84	1	84
chrX	Mospd2	164936168	164980375	MP_9w_RNA_XBxC_+y_XY_3	MP	male	Adult	0,99	111	0,99	75
chrX	Mospd2	164936168	164980375	MP_9w_RNA_XBxC_+y_XY_2	MP	male	Adult	1	75	0,99	75
chrX	Mospd2	164936168	164980375	MP_9w_RNA_XBxC_+y_XY_1	MP	male	Adult	0,99	87	0,99	75
chrX	Mpp1	75109732	75131016	CF_9w_RNA_XBxC_-+_XX_1	FB	female	Adult	1	90	1	68
chrX	Mpp1	75109732	75131016	CF_9w_RNA_XBxC_-+_XX_3	FB	female	Adult	1	68	1	68
chrX	Mpp1	75109732	75131016	CF_9w_RNA_XBxC_-+_XX_2	FB	female	Adult	1	161	1	68
chrX	Mpp1	75109732	75131016	CF_9w_RNA_XBxC_+y_XY_1	FB	male	Adult	1	100	1	49
chrX	Mpp1	75109732	75131016	CF_9w_RNA_XBxC_+y_XY_2	FB	male	Adult	1	102	1	49
chrX	Mpp1	75109732	75131016	CF_9w_RNA_XBxC_+y_XY_3	FB	male	Adult	1	49	1	49
chrX	Mpp1	75109732	75131016	CM_9w_RNA_XBxC_-+_XX_3	CM	female	Adult	1	16	1	14
chrX	Mpp1	75109732	75131016	CM_9w_RNA_XBxC_-+_XX_2	CM	female	Adult	1	14	1	14
chrX	Mpp1	75109732	75131016	CM_9w_RNA_XBxC_-+_XX_1	CM	female	Adult	1	21	1	14
chrX	Mpp1	75109732	75131016	EC_9w_RNA_XBxC_-+_XX_2	EC	female	Adult	1	99	1	99
chrX	Mpp1	75109732	75131016	EC_9w_RNA_XBxC_-+_XX_3	EC	female	Adult	1	149	1	99
chrX	Mpp1	75109732	75131016	EC_9w_RNA_XBxC_-+_XX_1	EC	female	Adult	1	119	1	99
chrX	Mpp1	75109732	75131016	EC_9w_RNA_XBxC_+y_XY_1	EC	male	Adult	1	134	1	129
chrX	Mpp1	75109732	75131016	EC_9w_RNA_XBxC_+y_XY_3	EC	male	Adult	1	129	1	129
chrX	Mpp1	75109732	75131016	EC_9w_RNA_XBxC_+y_XY_2	EC	male	Adult	1	148	1	129
